episode,episode_reward,average_rate_e2e,average_rate_HR,average_rate_RL,average_snr_HR,average_snr_RL,outage_count,constraint_violation_count,trajectory_length,actor_loss,critic_loss,q1_mean,q2_mean,replay_buffer_size,exploration_noise,algorithm,training_seed,rate_bps,rate_mbps,source_file,source_stage,git_commit,source_code_hash
75,397.97594812260604,4893539.650128907,9787079.300257813,11528687.283003008,1278.8248817992087,3551.4509839582165,0,86,100,-4.369048118591309,1.8143662214279175,3.467259407043457,3.4847500324249268,7500,0.06866430931872003,TD3,2,4893539.65013,4.89353965013,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
76,394.9775435034984,4902634.02151206,9805268.04302412,11513024.76490254,1285.53365709175,3522.7312650442036,0,90,100,,0.9418163299560547,3.6568751335144043,3.7154810428619385,7600,0.06832098777212643,TD3,2,4902634.02151,4.90263402151,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
77,397.3148991134157,4906162.1516960915,9812324.303392183,11523548.69308049,1288.0294736143694,3566.38192001255,0,88,100,-4.372873783111572,0.894232988357544,3.652204990386963,3.6838183403015137,7700,0.0679793828332658,TD3,2,4906162.1517,4.9061621517,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
78,400.55895545123633,4899069.870493245,9798139.74098649,11537013.51819641,1286.0598011888944,3637.5960287247262,0,84,100,,1.1725411415100098,3.539555311203003,3.5248847007751465,7800,0.06763948591909946,TD3,2,4899069.87049,4.89906987049,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
79,398.61659651754235,4908788.3120371755,9817576.624074351,11515256.61906626,1288.6066272163544,3571.348074097435,0,87,100,-4.4289631843566895,1.152699589729309,3.613093614578247,3.5517070293426514,7900,0.06730128848950397,TD3,2,4908788.31204,4.90878831204,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
80,396.30308833013487,4896651.345965949,9793302.691931898,11536377.885555841,1282.9267558929068,3642.8561201489206,0,88,100,,1.0298209190368652,3.669667959213257,3.611006021499634,8000,0.06696478204705644,TD3,2,4896651.34597,4.89665134597,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
81,402.23705446338124,4895946.842553888,9791893.685107777,11526418.205472872,1282.5873513790696,3569.09269152785,0,82,100,-4.195436477661133,1.2546205520629883,3.599928379058838,3.5712223052978516,8100,0.06662995813682115,TD3,2,4895946.84255,4.89594684255,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
82,397.87992482336585,4902073.729389461,9804147.458778922,11532788.276237922,1286.1468346688466,3590.461532290803,0,87,100,,1.3542046546936035,3.581667184829712,3.6261098384857178,8200,0.06629680834613705,TD3,2,4902073.72939,4.90207372939,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
83,398.97780028494145,4903152.132672022,9806304.265344044,11538985.578590173,1285.4798499004205,3612.1183604168946,0,86,100,-4.287608623504639,1.6080162525177002,3.4405791759490967,3.483487606048584,8300,0.06596532430440637,TD3,2,4903152.13267,4.90315213267,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
84,400.62103651946046,4899962.916639877,9799925.833279753,11550954.771568725,1283.0011403855137,3665.3879335252877,0,84,100,,1.265880823135376,3.4327614307403564,3.4270496368408203,8400,0.06563549768288433,TD3,2,4899962.91664,4.89996291664,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
85,401.5480099148456,4899052.115594955,9798104.23118991,11537624.011239886,1283.4988135008127,3607.936391623365,0,83,100,-4.564328193664551,1.2002522945404053,3.866833209991455,3.810657262802124,8500,0.06530732019446991,TD3,2,4899052.11559,4.89905211559,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
86,396.9974553811363,4903405.117462734,9806810.234925468,11543204.248751424,1286.1415241946474,3617.998232802509,0,88,100,,1.1995911598205566,3.6772515773773193,3.645204782485962,8600,0.06498078359349757,TD3,2,4903405.11746,4.90340511746,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
87,397.8164713366059,4901943.368251587,9803886.736503175,11553844.572312705,1285.8974691563642,3721.041959679661,0,87,100,-4.286669731140137,1.167781114578247,3.75431489944458,3.7623419761657715,8700,0.06465587967553008,TD3,2,4901943.36825,4.90194336825,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
88,394.11529038150616,4904554.816389762,9809109.632779524,11542921.46092519,1285.856185397635,3650.4696448398295,0,91,100,,0.8857581615447998,3.677295207977295,3.7292613983154297,8800,0.06433260027715243,TD3,2,4904554.81639,4.90455481639,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
89,397.7727572415456,4901463.86524598,9802927.73049196,11554385.54517263,1283.6910197621346,3674.314338604021,0,87,100,-4.5713629722595215,1.0959291458129883,3.7534072399139404,3.754107713699341,8900,0.06401093727576666,TD3,2,4901463.86525,4.90146386525,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
90,401.7473853800707,4901436.372333852,9802872.744667703,11564666.707600493,1283.538311457516,3748.0731733548564,0,83,100,,1.0079964399337769,3.674027681350708,3.6242313385009766,9000,0.06369088258938783,TD3,2,4901436.37233,4.90143637233,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
91,401.00584352144796,4894293.806266617,9788587.612533234,11559146.376223106,1276.943915776213,3710.846173356594,0,83,100,-4.548794269561768,1.3281073570251465,3.6361846923828125,3.596179485321045,9100,0.0633724281764409,TD3,2,4894293.80627,4.89429380627,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
92,399.86105142454994,4902240.2406140445,9804480.481228089,11550615.451090965,1285.0412383509547,3673.1694029130217,0,85,100,,1.1815136671066284,3.9687325954437256,3.977660655975342,9200,0.06305556603555869,TD3,2,4902240.24061,4.90224024061,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
93,398.9469067050944,4893907.140325192,9787814.280650385,11571643.139734466,1276.934309886014,3742.4777779937062,0,85,100,-4.188640594482422,0.9811426401138306,3.8241875171661377,3.8576838970184326,9300,0.0627402882053809,TD3,2,4893907.14033,4.89390714033,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
94,396.26084900303965,4896699.842035291,9793399.684070582,11551104.219011161,1279.9138575513252,3667.325598249592,0,88,100,,0.795995831489563,3.7229931354522705,3.7872934341430664,9400,0.062426586764353996,TD3,2,4896699.84204,4.89669984204,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
95,400.88263384750627,4893352.290315789,9786704.580631578,11567115.294806339,1278.7411622395084,3738.834880446081,0,83,100,-4.342406272888184,1.1151434183120728,3.7195606231689453,3.7653422355651855,9500,0.062114453830532226,TD3,2,4893352.29032,4.89335229032,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
96,401.353675726631,4897554.637365612,9795109.274731224,11560116.291687641,1276.4671916698426,3661.8952515510605,0,83,100,,1.0503489971160889,3.597444772720337,3.558182716369629,9600,0.061803881561379566,TD3,2,4897554.63737,4.89755463737,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
97,398.31577008929213,4888025.169089502,9776050.338179003,11574739.408465387,1271.9828333860846,3774.5262034260436,0,85,100,-4.641136169433594,0.7186669707298279,3.8352437019348145,3.7687129974365234,9700,0.061494862153572666,TD3,2,4888025.16909,4.88802516909,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
98,397.01545766553414,4894410.023176261,9788820.046352522,11571689.196995776,1271.6915489376747,3734.867154612644,0,87,100,,0.9728235006332397,4.032305717468262,3.958590269088745,9800,0.0611873878428048,TD3,2,4894410.02318,4.89441002318,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
99,396.48127005054306,4889830.49097094,9779660.98194188,11602114.240104198,1266.5930857674493,3847.1475352739108,0,87,100,-4.623465538024902,1.1151847839355469,4.08746337890625,4.032719612121582,9900,0.060881450903590775,TD3,2,4889830.49097,4.88983049097,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
100,402.43536545993595,4889184.2308707265,9778368.461741453,11588243.08148668,1265.8235142507124,3818.374739585606,0,81,100,,0.9785252809524536,4.120316982269287,4.149335861206055,10000,0.06057704364907282,TD3,2,4889184.23087,4.88918423087,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
101,400.50134398049397,4889868.708903401,9779737.417806802,11587364.650568642,1268.1368407582795,3798.002299285301,0,83,100,-4.424884796142578,1.0055716037750244,3.8237788677215576,3.86796498298645,10100,0.06027415843082746,TD3,2,4889868.7089,4.8898687089,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
102,398.21227521733505,4877613.149611482,9755226.299222965,11596712.256628089,1253.5173689218354,3831.572662248247,0,84,100,,1.152348518371582,3.747175693511963,3.7688887119293213,10200,0.05997278763867332,TD3,2,4877613.14961,4.87761314961,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
103,401.5351619123532,4881072.360592641,9762144.721185282,11611092.549533693,1253.854141246747,3898.572219116063,0,81,100,-4.5987019538879395,0.7825914621353149,3.864262104034424,3.852311134338379,10300,0.059672923700479955,TD3,2,4881072.36059,4.88107236059,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
104,396.9955310876228,4875726.653316659,9751453.306633318,11618355.06400115,1239.2239544923998,3927.2823168808977,0,85,100,,0.8426831960678101,4.052814483642578,3.9908692836761475,10400,0.05937455908197756,TD3,2,4875726.65332,4.87572665332,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
105,398.37205352233804,4879491.272521654,9758982.545043308,11630598.470386673,1246.7868737504682,4007.117903550898,0,84,100,-4.5845746994018555,1.0807445049285889,3.9938149452209473,3.9287350177764893,10500,0.05907768628656767,TD3,2,4879491.27252,4.87949127252,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
106,395.4123106235783,4860749.350194127,9721498.700388255,11625897.10570439,1216.226945422494,3939.7880801635747,0,85,100,,0.6464335918426514,4.048454284667969,4.044185161590576,10600,0.05878229785513483,TD3,2,4860749.35019,4.86074935019,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
107,395.2129799219564,4867994.859921224,9735989.719842449,11603510.566428058,1224.792646623822,3853.182680323711,0,86,100,-4.262231349945068,0.9296551942825317,3.8418984413146973,3.8853304386138916,10700,0.05848838636585915,TD3,2,4867994.85992,4.86799485992,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
108,397.6419745097268,4853547.0540242195,9707094.108048439,11639723.10195574,1203.8875349101781,3978.9557046747695,0,82,100,,0.9433839917182922,3.8320255279541016,3.8782334327697754,10800,0.05819594443402985,TD3,2,4853547.05402,4.85354705402,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
109,397.2018939737907,4849313.958091283,9698627.916182566,11638354.916361239,1195.487188593162,3990.1189833580424,0,82,100,-4.4897613525390625,1.234555721282959,3.6863489151000977,3.680941581726074,10900,0.057904964711859706,TD3,2,4849313.95809,4.84931395809,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
110,395.3758836517786,4841894.339362052,9683788.678724105,11662748.973886704,1182.9070093303942,4068.226339431428,0,83,100,,0.7908391952514648,3.9872608184814453,3.9441518783569336,11000,0.05761543988830041,TD3,2,4841894.33936,4.84189433936,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
111,396.48630036090833,4833446.306633949,9666892.613267899,11662329.259235187,1176.237024111931,4116.796852213086,0,81,100,-4.560762882232666,0.7875561714172363,3.938527822494507,3.8894925117492676,11100,0.05732736268885891,TD3,2,4833446.30663,4.83344630663,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
112,390.00997198606024,4811024.170725115,9622048.34145023,11719760.659249026,1140.5143739444015,4325.579111973836,0,85,100,,0.7295969724655151,4.119420051574707,4.091292381286621,11200,0.05704072587541461,TD3,2,4811024.17073,4.81102417073,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
113,392.3671509070176,4823122.056704291,9646244.113408582,11677335.89073046,1156.4026176385407,4117.595371262328,0,84,100,-4.351305961608887,0.8616987466812134,3.8388664722442627,3.8640167713165283,11300,0.05675552224603753,TD3,2,4823122.0567,4.8231220567,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
114,389.2711272293336,4794736.44555482,9589472.89110964,11736823.480497677,1114.8917663365562,4366.0965012813385,0,84,100,,1.0125398635864258,4.0911359786987305,4.132915019989014,11400,0.05647174463480734,TD3,2,4794736.44555,4.79473644555,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
115,388.4472299574019,4796465.000528969,9592930.001057938,11743201.663509669,1108.3763228769396,4386.11915461845,0,85,100,-4.285712242126465,0.6329554319381714,3.9255404472351074,3.93233585357666,11500,0.056189385911633305,TD3,2,4796465.00053,4.79646500053,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
116,385.2919795511623,4794586.985531253,9589173.971062506,11710242.088380955,1107.2132554017585,4224.398492745421,0,88,100,,0.7626006603240967,3.918318271636963,3.8845767974853516,11600,0.05590843898207514,TD3,2,4794586.98553,4.79458698553,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
117,387.01646174310173,4792634.903907681,9585269.807815362,11750543.314805552,1101.5276700707368,4426.553734102672,0,86,100,-4.522061347961426,0.896645188331604,4.0204081535339355,3.9557528495788574,11700,0.05562889678716477,TD3,2,4792634.90391,4.79263490391,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
118,387.8670035850147,4772594.791728044,9545189.583456088,11770796.18971021,1078.8975148905806,4536.903943656609,0,83,100,,0.5657378435134888,4.1252570152282715,4.068419456481934,11800,0.055350752303228945,TD3,2,4772594.79173,4.77259479173,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
119,382.87416798462516,4763471.932477337,9526943.864954675,11790896.952080147,1067.447074472563,4593.052954525431,0,87,100,-4.440183639526367,0.7468410730361938,4.198003768920898,4.212762832641602,11900,0.0550739985417128,TD3,2,4763471.93248,4.76347193248,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
